Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Aging_Perturbations_from_GEO_up	Human meniscus 40 years vs 55 years GSE45233 aging:209	14/280	0.820756913972094	1.0	0	0	0.8149959250203749	0.16098475849020388	IFITM3;HSP90AA1;BTG1;CEBPD;GDI2;ADIRF;RPL10A;DNAJA1;GLUD1;CNIH1;PPA1;UBE2Q2;PSMC1;IGFBP6
Aging_Perturbations_from_GEO_up	Human mesenchymal stem cells (from bone marrow) 42 years vs 79 years GSE35955 aging:293	9/238	0.9596128725048652	1.0	0	0	0.6163834727044851	0.02541061432350818	APP;SPARC;BTG1;WSB2;PPA1;MTHFD2;ASNS;ITGAV;IGFBP6
Aging_Perturbations_from_GEO_up	Rat liver 4 months vs 24 months GSE11097 aging:191	14/349	0.9689894088924016	1.0	0	0	0.6538649255177793	0.020597789432789428	IFITM3;YWHAE;HSP90AA1;SERPINA1;BTG1;HSPB1;RPL10A;NUDT4;GLUD1;MINPP1;SDCBP;APOH;TCP1;GCLM
Aging_Perturbations_from_GEO_up	Mouse spinal cord 18 months vs 30 months GDS1280 aging:1	13/331	0.9709910197130818	1.0	0	0	0.6401780679918352	0.018845599881242923	CHGA;DYNC1H1;MYEF2;RTN1;NAP1L3;EML1;HSPD1;PPP1CB;GLUD1;CAND1;UBQLN1;NEFL;PPID
Aging_Perturbations_from_GEO_up	Human CD4+Tlyphocytes 52 years vs 72 years GSE62373 aging:182	10/270	0.9719222554713264	1.0	0	0	0.6037006852002776	0.01719307060496422	SLC25A29;WSB2;FAM45A;OPA1;ASTE1;MGRN1;BTN3A3;TMEM209;MYOM2;SAP30
Aging_Perturbations_from_GEO_up	Human brain (front cortex) 82 years vs 100 years GSE53890 aging:231	8/229	0.9734782541396414	1.0	0	0	0.569429467263144	0.015306145770676337	YWHAE;SERPINA3;MOAP1;DTNA;WSB2;NEFL;CACNA1A;SH2B2
Aging_Perturbations_from_GEO_up	Human brain (frontal cortex) 55 years vs 100 years GSE53890 aging:230	7/213	0.9787328456304609	1.0	0	0	0.535678072783345	0.011515235106462235	IFITM3;YWHAE;SERPINA3;DTNA;CEBPD;AQP4;SH2B2
Aging_Perturbations_from_GEO_up	Human CD4+lyphocytes 29 years vs 40 years GSE62373 aging:152	10/279	0.9792031750301328	1.0	0	0	0.5842264695486558	0.012278176369645231	IFITM3;PPP1CB;PPP1R2;CEBPD;DDX24;ACSL1;GPR65;TNFAIP2;NAP1L3;NR1D2
Aging_Perturbations_from_GEO_up	Rat femur 7 weeks vs 53 weeks GDS509 aging:264	15/389	0.982598701344554	1.0	0	0	0.6285315617123713	0.011033545295539736	IFITM3;HSP90AA1;TPM3;GDI2;ARL1;HSPB1;RPL10A;SDCBP;CAPN6;PSMC1;AP2S1;CAPN2;IGFBP6;SLC29A1;RAB11FIP5
Aging_Perturbations_from_GEO_up	Mouse liver 5 months vs 24 months GSE25325 aging:291	11/310	0.9849736340491466	1.0	0	0	0.5783842048531693	0.0087569714720973	IFITM3;GLUD1;PPM1A;EIF5;ACSL1;PPA1;APOH;RPL10A;GCLM;LGMN;HSPD1
Aging_Perturbations_from_GEO_up	Mouse cochlea 4 months vs 15 months GDS2681 aging:95	5/180	0.9876895976326878	1.0	0	0	0.4527755139002082	0.0056084411089917284	YWHAE;CAPN2;HSPB1;NEFL;NDUFS2
Aging_Perturbations_from_GEO_up	Rat femur 27 weeks vs 53 weeks GDS509 aging:270	15/401	0.9879075564724372	1.0	0	0	0.6097226371723503	0.007417978242239665	IFITM3;DYNC1H1;SPARC;TPM3;DCAKD;GDI2;ARL1;RPL10A;NUDT4;SDCBP;CAPN6;AP2S1;CAPN2;IGFBP6;SLC29A1
Aging_Perturbations_from_GEO_up	Mouse hippocampus 3 months vs 16 months GDS2654 aging:61	10/296	0.9884520439916256	1.0	0	0	0.5506729223110641	0.0063961494012754186	PTPRD;GLUD1;PSMD7;JPH3;SLMAP;ATL2;NDUFS2;IGFBP6;RPL10A;MXD4
Aging_Perturbations_from_GEO_up	Rat femur 8 weeks vs 54 weeks GDS509 aging:265	14/389	0.9908841782788274	1.0	0	0	0.5866294575982133	0.005372132625250939	IFITM3;APP;DCAKD;GDI2;ARL1;HSPB1;RPL10A;DLK1;SDCBP;CAPN6;CAPN2;IGFBP6;ASB2;RAB11FIP5
Aging_Perturbations_from_GEO_up	Mouse liver 6 months vs 26 months GSE20425 aging:371	7/240	0.992643537871024	1.0	0	0	0.4754142895952187	0.0035102947815022203	IFITM3;DNAJA1;SERPINA12;SETD3;POLDIP3;SERPINA10;HSPB1
