Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Disease_Signatures_from_GEO_up_2014	Alzheimer's Disease GSE5281	17/300	0.6678891285237525	1.0	0	0	0.9236620483564248	0.3728205708362296	HSP90AA1;DTNA;DDX24;PNPLA8;LSAMP;NR1D2;BTBD7;ASH1L;YY1;ATXN3;RIT1;SLC25A29;RUFY3;G3BP1;TSPAN5;MATR3;PHACTR1
Disease_Signatures_from_GEO_up_2014	HIV - Human immunodeficiency virus infection GSE6740	16/300	0.7538658804319645	1.0	0	0	0.8693289866884001	0.24562091101977224	HSP90AA1;FAM45A;DDX24;IGHMBP2;BTN3A3;ADD1;CHFR;DNAJA1;GOLGA4;GOLGA5;IFI16;PSMC1;CCDC53;KDELR2;KIF21B;PPID
Disease_Signatures_from_GEO_up_2014	Neurological pain disorder GSE15041	13/300	0.9300814521815682	1.0	0	0	0.7063298016843249	0.05119698331039853	MYEF2;RTN1;RGS14;GIF;CHFR;GALC;ATXN3;SDCBP;OPA1;MAT2A;MATR3;EVL;LGMN
Disease_Signatures_from_GEO_up_2014	COPD - Chronic obstructive pulmonary disease GSE1650	12/300	0.9601098006714444	1.0	0	0	0.6519967400162999	0.026541239029330345	YWHAE;SMARCD2;SPARC;BTG1;FAM45A;DLG3;TCP1;ARL6IP4;YME1L1;KDELR2;ITGAV;FBLN5
Disease_Signatures_from_GEO_up_2014	Dehydration GSE4130	12/300	0.9601098006714444	1.0	0	0	0.6519967400162999	0.026541239029330345	YWHAE;MINPP1;PSMD7;MRPL1;HEPH;RNMT;TCP1;RAB24;UBE2V2;ASNS;TM2D3;HSPD1
Disease_Signatures_from_GEO_up_2014	Hepatitis C infection GSE2067	12/300	0.9601098006714444	1.0	0	0	0.6519967400162999	0.026541239029330345	PPP1CB;DNAJA1;HSP90AA1;EIF5;SERPINA1;ACSL1;RUFY3;EPB41L2;GATAD1;NR1D2;NUP153;KIF3C
Disease_Signatures_from_GEO_up_2014	Pseudomonas Infection GSE923	12/300	0.9601098006714444	1.0	0	0	0.6519967400162999	0.026541239029330345	YWHAE;CLIC4;RIT1;OPA1;GDI2;CUL2;NUP153;TM2D3;TMEM186;CHFR;LGMN;PTBP3
Disease_Signatures_from_GEO_up_2014	Appendicitis GSE9579	11/300	0.9790637632420204	1.0	0	0	0.5976636783482749	0.012645671468435676	DNAJA1;GOLGA5;IFI16;MTHFD2;GPR65;UBE2V2;KRIT1;YME1L1;LRRFIP1;DNM1L;HSPD1
Disease_Signatures_from_GEO_up_2014	Dermatomyositis GSE5370	11/300	0.9790637632420204	1.0	0	0	0.5976636783482749	0.012645671468435676	C14ORF159;SDCBP;BTG1;UBR7;GMFG;PSMC1;FN3KRP;NUP153;RAC1;TM2D3;HSPD1
Disease_Signatures_from_GEO_up_2014	Escherichia coli infection of the central nervous system GSE3253	11/300	0.9790637632420204	1.0	0	0	0.5976636783482749	0.012645671468435676	IFITM3;YWHAE;PPP1R2;CLIC4;IFI16;MAT2A;PKIA;LSAMP;ASNS;TMEM9B;SAP30
Disease_Signatures_from_GEO_up_2014	Hypercholesteremia GSE3889	11/300	0.9790637632420204	1.0	0	0	0.5976636783482749	0.012645671468435676	FAM133B;APP;SDCBP;WSB2;GLRX5;NUP62;ITGAV;RAC1;ARHGEF2;RPL10A;NT5C2
Disease_Signatures_from_GEO_up_2014	Leukemia, Acute Megakaryocytic GSE2433	11/300	0.9790637632420204	1.0	0	0	0.5976636783482749	0.012645671468435676	NUDT22;UBR7;TDP1;BTBD2;IGHMBP2;CCDC53;RPL10A;TECPR2;ZC3H14;SPATA7;TRIM23
Disease_Signatures_from_GEO_up_2014	Ventricular hypertrophy GSE4678	11/300	0.9790637632420204	1.0	0	0	0.5976636783482749	0.012645671468435676	CHGA;PPP1R2;SMARCD2;SETD3;TRAF3;POLDIP3;ARL6IP4;ASNS;LRRFIP1;CHFR;MXD4
Disease_Signatures_from_GEO_up_2014	Adenoma GSE4183	10/300	0.9899831718770128	1.0	0	0	0.5433306166802501	0.005469890845964864	IFITM3;GOLGA5;EPB41L2;ARL1;ITGAV;ASH1L;KIF3C;MPZL1;ADD1;ATG2B
Disease_Signatures_from_GEO_up_2014	Arrhythmogenic Right Ventricular Cardiomyopathy GSE4120	10/300	0.9899831718770128	1.0	0	0	0.5433306166802501	0.005469890845964864	GOLGA5;MYEF2;DLG3;DDX24;RNF26;TCP1;NUP62;TAF1A;KRIT1;NUDT4
Disease_Signatures_from_GEO_up_2014	Bipolar Disorder GSE7036	10/300	0.9899831718770128	1.0	0	0	0.5433306166802501	0.005469890845964864	OTUB2;TAF6L;SDCBP;MRPL1;PDE1A;PKIA;TCP1;YME1L1;GSKIP;DLAT
Disease_Signatures_from_GEO_up_2014	Dehydration GSE3125	10/300	0.9899831718770128	1.0	0	0	0.5433306166802501	0.005469890845964864	IFITM3;RTN1;CNOT2;ID1;TCP1;ARL6IP4;ASNS;HSPB1;NDUFS2;RPL10A
Disease_Signatures_from_GEO_up_2014	Huntington's Disease GSE1751	10/300	0.9899831718770128	1.0	0	0	0.5433306166802501	0.005469890845964864	PPP1CB;GALC;SDCBP;OPA1;GDI2;PAPOLA;MAPK1;KDELR2;PPID;PUM2
Disease_Signatures_from_GEO_up_2014	Influenza GSE3203	10/300	0.9899831718770128	1.0	0	0	0.5433306166802501	0.005469890845964864	HSP90AA1;MRPL1;IFI16;PPA1;RUFY3;EPB41L2;BDKRB2;UBQLN1;ASNS;AK7
Disease_Signatures_from_GEO_up_2014	LGLL - Large granular lymphocytic leukemia GSE10631	10/300	0.9899831718770128	1.0	0	0	0.5433306166802501	0.005469890845964864	IFITM3;DYNC1H1;ZNF839;WSB2;OPA1;POLDIP3;CCDC88C;CAPN2;ARL1;RAB11FIP5
