Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Chromosome_Location	chr14q32	71/469	1.3698916245880595e-12	5.28778167090991e-10	0	0	2.4675782804454847	67.40508263642997	SERPINA11;SERPINA12;SERPINA3;RTL1;CCNK;C14ORF129;SERPINA1;SETD3;SMEK1;SERPINA10;TNFAIP2;SERPINA9;CYP46A1;SERPINA5;ANKRD9;KIAA1822;TCL1A;C14ORF161;KIAA1622;PAPOLA;BDKRB2;BDKRB1;KIAA1509;PRIMA1;C14ORF159;HSP90AA1;AMN;WARS;GLRX5;ITPK1;DIO3;VRK1;DICER1;EML1;TRAF3;CINP;EVL;RIN3;KIAA0329;MTAC2D1;OTUB2;WDR25;SLC24A4;C14ORF73;C14ORF109;DDX24;WDR20;C14ORF143;AK7;C14ORF103;SLC25A29;CLMN;GSC;KIAA1409;CHGA;MOAP1;DYNC1H1;BCL11B;C14ORF68;C14ORF130;BTBD7;CDC42BPB;C14ORF131;KIAA2010;DLK1;EIF5;TDP1;PSMC1;DEGS2;RCOR1;LGMN
Chromosome_Location	chr14q31	14/50	1.1572468989618531e-06	0.0002233486514996377	0	0	4.563977180114099	62.38713425062761	KCNK10;GPR68;GPR65;CPSF2;PTPN21;SERPINA6;SPATA7;FBLN5;GALC;EML5;TTC8;RPS6KA5;ASB2;ZC3H14
Chromosome_Location	chr14q	3/12	0.033390625475626524	1.0	0	0	4.074979625101873	13.852812114011195	YY1;GOLGA5;MNG1
Chromosome_Location	chr7q	2/13	0.1878035462248389	1.0	0	0	2.5076797692934614	4.193740403485409	HSPB1;PIK3CG
Chromosome_Location	chr4q11	2/14	0.21069700103573602	1.0	0	0	2.3285597857725	3.626345771593989	KIT;KDR
Chromosome_Location	chr10p	1/4	0.22374135047751534	1.0	0	0	4.074979625101873	6.101322655493507	YME1L1
Chromosome_Location	chr9q	1/5	0.271374280234816	1.0	0	0	3.2599837000814995	4.251854288760047	PTPRD
Chromosome_Location	chr7p	1/6	0.3160865819985104	1.0	0	0	2.716653083401249	3.128875602440809	KDELR2
Chromosome_Location	chr5q	1/6	0.3160865819985104	1.0	0	0	2.716653083401249	3.128875602440809	MPD2
Chromosome_Location	chr12p	1/7	0.3580571969181168	1.0	0	0	2.3285597857725	2.3915765220986662	DNM1L
Chromosome_Location	chr19q	1/9	0.4344350281232834	1.0	0	0	1.811102055600833	1.5099318626648055	SYT5
Chromosome_Location	chr3q28	2/26	0.4796933426193548	1.0	0	0	1.253839884646731	0.9210811219200284	UTS2D;OPA1
Chromosome_Location	chr1p	1/16	0.637014309226976	1.0	0	0	1.0187449062754683	0.4594164223692268	CLIC4
Chromosome_Location	chr17q	1/17	0.6593012325054565	1.0	0	0	0.958818735318088	0.3994196686796179	MAP2K6
Chromosome_Location	chr8q11	3/57	0.6877460313906211	1.0	0	0	0.8578904473898682	0.32113897792519097	SOX17;CEBPD;UBE2V2
Chromosome_Location	chr10q25	3/62	0.7413180287767066	1.0	0	0	0.7887057338906853	0.23607978320736225	DCLRE1A;FAM45A;PAX2
Chromosome_Location	chrxq11	1/23	0.7670690154147983	1.0	0	0	0.7086921087133694	0.1879299108315333	HEPH
Chromosome_Location	chr4q22	2/47	0.7926319351762552	1.0	0	0	0.6936135532088297	0.16119322850698958	TSPAN5;PDLIM5
Chromosome_Location	chr4q34	1/25	0.7948043160112197	1.0	0	0	0.6519967400162999	0.14973713969563027	SAP30
Chromosome_Location	chr6p23	1/28	0.830344040753479	1.0	0	0	0.5821399464431248	0.10822863962269008	PHACTR1
Chromosome_Location	chr6q15	1/32	0.8683510615356058	1.0	0	0	0.5093724531377343	0.07190260661950201	SNX14
Chromosome_Location	chr3p26	1/34	0.8840333520008727	1.0	0	0	0.479409367659044	0.05909223287234348	GRM7
Chromosome_Location	chr2p22	2/59	0.8844799749185415	1.0	0	0	0.5525396101833051	0.06782722398034881	ARL6IP2;PUM2
Chromosome_Location	chr2p13	3/90	0.9200389881554276	1.0	0	0	0.5433306166802501	0.0452807559941204	MTHFD2;CD207;RAB11FIP5
Chromosome_Location	chr12q15	1/40	0.9207412846316784	1.0	0	0	0.40749796251018733	0.0336496288556434	TPH2
Chromosome_Location	chr18q22	1/41	0.9256134318835036	1.0	0	0	0.39755898781481697	0.03073074986213249	NETO1
Chromosome_Location	chr12q22	1/43	0.9344782629472376	1.0	0	0	0.3790678721024999	0.02568825950253438	BTG1
Chromosome_Location	chr7q31	4/118	0.9363512035524624	1.0	0	0	0.5525396101833051	0.03633757706432211	PTPRZ1;PNPLA8;MET;ASB15
Chromosome_Location	chr2p24	2/71	0.9373535430332769	1.0	0	0	0.4591526338142957	0.029704766741651036	ROCK2;RDH14
Chromosome_Location	chr7q21	4/120	0.9414457127661174	1.0	0	0	0.5433306166802501	0.03278380489682282	PEG10;GATAD1;ASNS;STEAP1
Chromosome_Location	chr18q12	2/73	0.9435457181132171	1.0	0	0	0.4465731096002054	0.02595056858921552	DTNA;DSG4
Chromosome_Location	chr2q32	2/74	0.9464189959356796	1.0	0	0	0.4405383378488513	0.02426039989256735	PDE1A;HSP40
Chromosome_Location	chr6q24	2/74	0.9464189959356796	1.0	0	0	0.4405383378488513	0.02426039989256735	MAS1;GRM1
Chromosome_Location	chr6p24	1/48	0.952292259513996	1.0	0	0	0.3395816354251562	0.016599869606211643	PRPF4B
Chromosome_Location	chr5q21	1/48	0.952292259513996	1.0	0	0	0.3395816354251562	0.016599869606211643	APC
Chromosome_Location	chr9q32	1/48	0.952292259513996	1.0	0	0	0.3395816354251562	0.016599869606211643	ROD1
