Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Drug_Perturbations_from_GEO_up	2,2',4,4',5,5'-Hexachlorobiphenyl   (PCB-153) 37034 human GSE6878 sample 3350	10/158	0.5063126535275759	1.0	0	0	1.031640411418196	0.7021354009104853	IFITM3;DNAJA1;SERPINA3;DNAJB1;HSP90AA1;SERPINA1;APOH;SERPINA6;DLK1;SERPINA5
Drug_Perturbations_from_GEO_up	candesartan DB00796 rat GSE2739 sample 2687	13/231	0.6660834758538505	1.0	0	0	0.9173114307588636	0.3727405810314013	IFITM3;SPARC;BTG1;GDI2;RPL10A;FBLN5;GLUD1;SDCBP;KDR;CAPN2;MATR3;DEGS2;MPZL1
Drug_Perturbations_from_GEO_up	NICKEL 935 human GSE6907 sample 3531	16/288	0.6952509412668093	1.0	0	0	0.9055510278004164	0.3291518898987994	SERPINA3;HSP90AA1;GDI2;ASNS;HSPB1;NUP153;RPL10A;DLK1;HSPD1;DNAJA1;GLUD1;DNAJB1;PPA1;MTHFD2;MATR3;GCLM
Drug_Perturbations_from_GEO_up	cytarabine, 2xEC50, 1 d 6253 human GSE6930 sample 3422	19/347	0.7289669293459443	1.0	0	0	0.8925027420972406	0.2821441361778465	IFITM3;DYNC1H1;CLIC4;SPARC;BTG1;WARS;PDE1A;GDI2;ASNS;HSPB1;DLK1;TM9SF2;SDCBP;RIT1;IFI16;MTHFD2;AP2S1;DRG1;STEAP1
Drug_Perturbations_from_GEO_up	Phosgene 6371 mouse GSE2565 sample 3610	13/261	0.8177557238597183	1.0	0	0	0.8118733352693389	0.16334210592762718	IFITM3;HSP90AA1;CEBPD;HSPB1;HSPD1;DNAJA1;DNAJB1;EIF5;MAT2A;NDUFS2;IGFBP6;GCLM;EMD
Drug_Perturbations_from_GEO_up	Phosgene 6371 mouse GSE2565 sample 3611	12/243	0.8190507532535408	1.0	0	0	0.8049342469337035	0.16067230302922694	DNAJA1;DNAJB1;CLIC4;HSP90AA1;EIF5;BTG1;CEBPD;MAT2A;HSPB1;IGFBP6;GCLM;HSPD1
Drug_Perturbations_from_GEO_up	ANTIMONY 5354495 human GSE6907 sample 3532	6/134	0.837574500749774	1.0	0	0	0.7298470970331715	0.12936179478169785	DNAJB1;HSP90AA1;HSPB1;RPL10A;DLK1;HSPD1
Drug_Perturbations_from_GEO_up	puromycin, 2xEC50, 1d 439530 human GSE6930 sample 3371	15/308	0.8549128465276343	1.0	0	0	0.7938271996951703	0.1244369773654433	HSP90AA1;GLRX5;ASNS;MYOM2;TM9SF2;DNAJA1;SDCBP;DNAJB1;EIF5;MTHFD2;UBR7;PSMC1;UBE2V2;STEAP1;GCLM
Drug_Perturbations_from_GEO_up	azacitidine DB00928 human GSE29077 sample 2545	14/290	0.8564398572030707	1.0	0	0	0.7868926172610516	0.12194567974709195	MOAP1;BTG1;WARS;DDX24;ASNS;GOLGA5;EIF5;CNIH1;MTHFD2;GATAD1;UBE2V2;YME1L1;MATR3;GCLM
Drug_Perturbations_from_GEO_up	Mercury 23931 human GSE6907 sample 3533	12/254	0.8606494373834909	1.0	0	0	0.7700748897830314	0.11556361009259765	IFITM3;YWHAE;GLUD1;PPA1;MTHFD2;ID1;GDI2;ASNS;NDUFS2;RPL10A;DLK1;HSPD1
Drug_Perturbations_from_GEO_up	4-Hydroxynonenal 5283344 human GSE2397 sample 3082	10/218	0.8669257410047123	1.0	0	0	0.7477026835049311	0.10677340599762668	DNAJA1;SDCBP;MOAP1;DNAJB1;HSP90AA1;PNPLA8;ASNS;HSPB1;GCLM;HSPD1
Drug_Perturbations_from_GEO_up	apratoxin A 6326668 human GSE2742 sample 3069	8/183	0.8798379529766756	1.0	0	0	0.712564743187213	0.09122078039108994	YWHAE;DNAJA1;DNAJB1;HSP90AA1;CNIH1;MTHFD2;ASNS;HSPB1
Drug_Perturbations_from_GEO_up	Phosgene 6371 mouse GSE2565 sample 3612	14/299	0.8836112022904924	1.0	0	0	0.7632068863067055	0.09443779253736276	CLIC4;HSP90AA1;BTG1;CEBPD;ASNS;HSPB1;RPL10A;HSPD1;DNAJA1;DNAJB1;EIF5;TCP1;GCLM;PPID
Drug_Perturbations_from_GEO_up	Bisphenol A 6623 human GSE17624 sample 2659	18/375	0.8873646138359698	1.0	0	0	0.7823960880195598	0.09349579818845608	CHGA;CLIC4;BTG1;WARS;CEBPD;ARL1;ASNS;TMEM251;SDCBP;GOLGA4;GOLGA5;EIF5;MTHFD2;PEG10;ID1;YME1L1;KDELR2;GCLM
Drug_Perturbations_from_GEO_up	grepafloxacin 72474 human GSE9166 sample 2627	4/105	0.8922988561684779	1.0	0	0	0.6209492762059999	0.07075975439472675	IFITM3;SERPINA3;SERPINA1;APOH
Drug_Perturbations_from_GEO_up	Bisphenol A 6623 human GSE17624 sample 2663	15/323	0.8971140879009618	1.0	0	0	0.7569621594616486	0.08218507476189739	CHGA;CLIC4;BTG1;WARS;ARL1;ASNS;GOLGA4;GOLGA5;EIF5;MTHFD2;PEG10;ID1;YME1L1;KDELR2;GCLM
Drug_Perturbations_from_GEO_up	ciprofloxacin 2764 human GSE9166 sample 2624	12/268	0.9022671706981304	1.0	0	0	0.7298470970331715	0.0750608361597546	YY1;YWHAE;APP;SERPINA3;SDCBP;BTG1;CEBPD;APOH;DRG1;MATR3;NUP153;RAC1
